0,45,90,135,180,225,270,315,date,hour,PC1_0_h,PC2_0_h,PC3_0_h,PC4_0_h,PC5_0_h,PC1_45_h,PC2_45_h,PC3_45_h,PC4_45_h,PC5_45_h,PC1_90_h,PC2_90_h,PC3_90_h,PC4_90_h,PC5_90_h,PC1_135_h,PC2_135_h,PC3_135_h,PC4_135_h,PC5_135_h,PC1_180_h,PC2_180_h,PC3_180_h,PC4_180_h,PC5_180_h,PC1_225_h,PC2_225_h,PC3_225_h,PC4_225_h,PC5_225_h,PC1_270_h,PC2_270_h,PC3_270_h,PC4_270_h,PC5_270_h,PC1_315_h,PC2_315_h,PC3_315_h,PC4_315_h,PC5_315_h,PC1_0_s,PC2_0_s,PC3_0_s,PC4_0_s,PC5_0_s,PC1_45_s,PC2_45_s,PC3_45_s,PC4_45_s,PC5_45_s,PC1_90_s,PC2_90_s,PC3_90_s,PC4_90_s,PC5_90_s,PC1_135_s,PC2_135_s,PC3_135_s,PC4_135_s,PC5_135_s,PC1_180_s,PC2_180_s,PC3_180_s,PC4_180_s,PC5_180_s,PC1_225_s,PC2_225_s,PC3_225_s,PC4_225_s,PC5_225_s,PC1_270_s,PC2_270_s,PC3_270_s,PC4_270_s,PC5_270_s,PC1_315_s,PC2_315_s,PC3_315_s,PC4_315_s,PC5_315_s,PC1_0_v,PC2_0_v,PC3_0_v,PC4_0_v,PC5_0_v,PC1_45_v,PC2_45_v,PC3_45_v,PC4_45_v,PC5_45_v,PC1_90_v,PC2_90_v,PC3_90_v,PC4_90_v,PC5_90_v,PC1_135_v,PC2_135_v,PC3_135_v,PC4_135_v,PC5_135_v,PC1_180_v,PC2_180_v,PC3_180_v,PC4_180_v,PC5_180_v,PC1_225_v,PC2_225_v,PC3_225_v,PC4_225_v,PC5_225_v,PC1_270_v,PC2_270_v,PC3_270_v,PC4_270_v,PC5_270_v,PC1_315_v,PC2_315_v,PC3_315_v,PC4_315_v,PC5_315_v,var_0_lap,var_0_sobelx,var_0_sobely,var_45_lap,var_45_sobelx,var_45_sobely,var_90_lap,var_90_sobelx,var_90_sobely,var_135_lap,var_135_sobelx,var_135_sobely,var_180_lap,var_180_sobelx,var_180_sobely,var_225_lap,var_225_sobelx,var_225_sobely,var_270_lap,var_270_sobelx,var_270_sobely,var_315_lap,var_315_sobelx,var_315_sobely
3800.0,8900.0,7800.0,6800.0,5900.0,4900.0,9000.0,3800.0,2019-11-16 10:20:00,10,-1.1823413,-2.608425,2.473542,1.3457456,0.5071881,-1.613756,-2.2882733,3.185665,2.0603619,-0.020703942,-1.0110168,-2.1923957,1.7694942,0.06789542,1.3882912,-1.6279092,-0.9432056,1.8484426,-0.744294,-0.62533647,-0.619588,-1.0487369,0.33012956,-1.2672644,0.019304873,-5.04127,15.20487,10.843935,5.6096377,1.5951686,-1.9245318,3.239569,3.5896647,-0.43443286,-1.1840326,-1.0546348,-0.6992703,3.8687196,-1.8256131,2.8469036,-4.646006,1.1639686,-4.47685,0.5605895,-3.01703,-5.092922,4.041853,-2.070772,-3.9080606,1.5614164,-4.467922,4.2921777,-2.0981922,0.9676271,-0.5370936,-3.405635,4.5857296,-2.6611338,-0.5143343,0.48137933,-4.1523523,3.4838207,2.4128506,-3.1898184,-1.7335976,-4.302687,2.822402,-4.0417495,-2.560402,-4.6669345,-3.0914443,5.6562085,1.2549881,0.104430646,0.18546428,-6.6405363,4.5093093,-3.5395174,1.9540104,-2.0320776,3.1109674,-3.419459,-6.86222,-4.254165,4.022801,-0.6923246,-8.035199,2.9071522,-5.8867116,0.93680906,0.48219115,-4.881636,-1.9543498,3.3255007,1.1875702,1.641396,2.5847883,0.17032479,-3.459601,-1.0325235,11.820613,-1.7641981,0.16254543,-2.879559,4.3956103,-12.5202,7.713797,5.188121,1.4795194,2.1446362,5.4446025,-2.6661203,3.0363424,7.3578544,-4.12007,-2.7690184,-4.3483953,-1.6662391,-3.3760073,6.8346925,192.6041547617098,96876.04524417238,294785.0656180147,310.5090465395939,136569.5166165918,485219.956921544,184.55180554785198,60905.721931593696,342658.3860932626,457.50177757206666,561800.2591625956,587665.1127523298,458.89509195281465,488189.85512516665,721515.683875226,439.1090730070297,300340.1682774155,657159.772330645,322.40715121078983,186028.10523771076,497259.0958917463,146.98493993135563,23967.43811034461,249178.33324712413
1500.0,1900.0,675.0,1300.0,1000.0,500.0,1400.0,1200.0,2020-01-09 15:20:00,15,5.7432823,-6.399994,-1.0338601,-9.199057,-1.6054673,7.9060493,-6.500516,2.3259084,-7.0044527,-2.3527844,25.25769,-0.3082352,4.5096097,-0.12107194,-1.0864763,20.544489,-0.7406652,5.098367,1.3175629,4.7055826,12.876539,-8.402139,0.016798139,2.3394222,3.3383927,18.794413,-8.142078,6.035798,7.3071885,5.973467,13.722949,-6.646449,7.3661914,8.236526,-6.663565,1.1337762,-5.1418314,2.2089684,12.112417,-2.9476824,10.838014,-12.04561,6.53146,-18.708353,0.6497712,15.9129925,-13.66548,-7.7211037,-17.198689,6.4188943,9.0996,-19.453163,2.9108443,8.768267,-13.73547,8.42469,-22.918774,0.061805237,19.682608,-10.835462,16.788279,-23.947882,-27.198845,-1.8794317,-7.6007147,11.392808,-24.203909,14.337042,9.079559,10.60125,13.677021,-20.512075,3.271537,-21.156279,2.0069478,20.562548,-2.4923172,-4.939866,-11.10136,-5.1824284,1.182442,3.5553627,-7.9136825,6.266821,-3.7320585,-0.46047407,5.2010255,-8.486195,0.06224134,9.323332,-1.261422,7.7695947,-14.052226,-4.222101,-0.38699785,-5.096375,6.4867916,-10.861613,4.3634186,-2.5356882,6.3979754,-19.8705,14.86359,15.402786,0.25091955,-2.593156,-13.416296,12.2121525,-3.8526378,-4.755198,4.121242,-7.3912697,5.9915714,-2.5980604,3.5943608,-0.21421632,-4.066288,-4.573327,2.612758,-9.134897,88.62102984297827,38256.61888833923,119647.12435584997,161.10294269212423,66888.2877344592,285064.4347278877,182.49424334306516,87216.34272227125,272705.06485048763,362.03322193049786,403694.13061893365,317696.41549874196,363.1108342837654,398174.8277023694,417365.72989017196,207.97034128184276,135028.97330373887,269349.87745825516,146.7486467378221,77477.21187951177,200863.09952652053,64.83535442604492,9124.859533939341,72322.52174779841
3800.0,2900.0,3300.0,6800.0,5900.0,3800.0,2400.0,3800.0,2019-11-28 09:50:00,9,-1.0734075,-3.8163085,2.0679798,-1.0136505,0.123512164,-0.32732195,-3.59217,3.7378602,-0.5904859,-0.47991714,-3.7052617,0.6788084,3.407938,-3.9166903,0.64945847,-3.8858113,1.292806,0.4508159,-2.5583737,-3.8963833,-2.1744988,1.3212856,3.1900768,-3.1271937,-2.5864933,-2.7424936,1.356887,4.669365,-2.827346,0.66396487,-2.0463946,-1.5403445,4.176843,-1.062234,2.184606,-1.7787211,-2.6770775,2.4636354,-1.3574134,2.4925208,-3.7310207,1.6274836,-6.1930413,-1.1850791,-2.2651799,-4.1853433,3.8885672,-2.741365,-4.2811475,1.5700332,-3.0681455,3.924816,-2.3970375,1.3651367,-0.9730379,-0.494347,3.4464452,-5.2752013,0.50744915,-0.12563539,-2.2470202,4.7205987,-2.4522598,-0.2633761,0.2147863,-4.2476854,6.5700965,2.8645468,1.5532258,0.66494596,-3.676464,5.533046,3.0647714,-3.6485276,-0.39808318,-5.6545777,4.7392087,-3.3129687,0.958941,-2.6579282,1.8636922,-5.036239,-8.162196,-2.6120684,3.988272,0.6420468,-4.1053457,1.0470446,-7.4458237,2.7712963,-6.5182824,-0.7561048,-0.000586847,3.2025416,2.7630847,10.405525,5.351545,2.0249648,-1.2069936,1.0693462,15.125253,1.5969648,-1.8816478,5.7324076,2.8041415,-9.857032,2.5771964,1.1823521,-3.2390933,1.6718599,4.5989294,-4.800469,2.061076,3.4601421,-0.80317765,-0.7010488,-5.472028,0.58061194,-1.3962979,0.17017606,105.48789668572097,55437.929609252315,195832.81803205088,247.97261304241175,121366.3120886202,432977.3395644691,197.1384837721827,74055.76785523386,345071.21873563825,442.6058658788526,501165.4986197563,516153.9200168661,458.0070224372257,457453.33516911295,702659.2013773937,331.56121382499026,222322.41880186004,545630.8521648577,201.27045669365387,122721.87328970224,317748.3695702648,59.56806705512508,6490.905008102299,124771.13648918418
19500.0,30700.0,28100.0,6800.0,15800.0,7900.0,10400.0,20900.0,2019-12-16 07:50:00,7,-3.8978548,11.082946,9.330207,3.6271849,-7.9768867,-3.8879406,3.3504224,3.7724786,5.9288044,-1.4335034,-2.7231545,-0.34983367,0.7333204,-2.438654,-0.38498595,-2.2318838,-2.1592894,-2.4849253,-3.605851,4.9547896,0.86246324,-6.0273457,-2.409237,3.2441564,-2.8365266,-2.6086106,2.4193354,-1.0614102,0.25140196,1.3225288,-2.7003279,7.256558,-1.4406164,-2.4556792,-3.7896507,1.3854285,29.156305,7.2537365,2.855157,-1.6227134,-2.6646101,-1.5395387,1.868168,2.5645976,-2.0239735,-4.671877,0.84669876,0.42294326,1.7648948,0.4091187,-5.815007,0.75452024,0.6758849,-0.90768754,0.8405235,-3.4801493,-2.2022252,2.4917276,2.1621995,-1.5889827,-1.4927542,-6.5835414,-0.88113713,0.18070975,-0.9815128,-2.6103883,-3.2694466,-3.6765153,-1.1438742,0.40436196,0.68607897,-3.144711,-1.3679018,1.2802235,-2.8543022,-2.0058413,-1.9721763,-1.8610001,4.718835,0.6808435,-2.5691888,5.0095067,-3.2299373,6.500999,2.1089168,-6.006698,-7.1886415,-5.1733546,1.8241049,0.7277231,11.299908,-1.6595718,4.4877777,-2.8309715,-2.7569203,-7.136729,-8.403671,-2.2688448,-4.060126,1.5169239,-9.340327,-0.68010604,0.8833065,1.3110709,-1.3267766,-2.3155892,-10.296235,-3.2647164,-4.8103166,0.37234867,-1.6831335,-6.4778376,1.4503047,-4.2236,1.4430076,2.4641957,-1.369974,-6.2034807,5.344294,0.3360808,279.8029971486766,170432.93123219328,308061.7318637296,336.9503930356606,163388.78577676712,470799.4451207326,236.15117714913873,96582.05447314246,327837.49727106665,548.1242741369509,751879.9815809944,632164.5311733123,627.440935565755,780742.5248634013,716045.0898647051,639.6406739938242,455789.7054125176,776727.2787709513,474.6212335888593,249533.61354408835,649998.4919139759,256.5119092083023,76721.2328549834,323231.17685607955
8000.0,610.0,2700.0,4200.0,465.0,2900.0,303.0,7600.0,2019-11-12 15:50:00,15,-1.7535341,-5.295464,-1.0759637,-2.7036088,0.0455101,-1.2040418,-6.4917283,1.3160244,-3.1545522,0.3427723,-0.43037462,-6.4124846,1.596998,2.748277,-0.65993273,-1.2024817,-10.35589,3.8633716,0.099770956,3.3828204,-1.7056209,-10.314953,-2.6629963,-1.0203592,-1.168576,-1.6761045,-6.7996144,-0.76654047,-1.7782937,-2.1422145,-2.067872,-5.703117,1.677322,3.1420624,4.586278,-1.4785423,-3.062642,0.51172096,0.1985228,2.8169262,-6.960664,2.126921,-3.8593328,-4.3005695,-1.9383478,-6.075447,4.9684687,-1.7889082,-4.3852053,0.97205395,-3.819474,7.263495,-2.740032,4.639104,-4.6913986,-3.985052,8.021207,-5.335124,7.9517803,-2.8047612,-3.8007967,8.443287,-9.738905,6.3313212,2.6973479,-3.9246054,7.508547,7.3163357,3.2319734,4.7415485,-7.681205,4.168932,0.43665013,-7.0230713,-2.455508,-6.4678335,3.2018263,0.1489506,-5.782833,-1.2616805,2.3657799,5.8437395,-2.025996,-5.8721886,2.786705,6.4947243,9.689853,4.26823,-4.650264,1.1111543,12.177888,-6.797363,-1.3990046,21.206804,9.526236,-0.15141848,17.262945,18.431068,2.5437834,3.1009212,-8.619035,-2.2125146,-23.599443,-11.511106,-3.4380915,14.290586,-1.8485777,-20.623632,11.120837,16.20199,-10.883652,5.513644,-0.33241358,-7.5584364,-0.42707038,5.485864,5.7627044,3.4390838,16.47974,8.368873,18.243007324731323,62047.63320285913,49218.81386541212,12.905145536654654,60690.40972725029,63671.19269638772,15.044652591068438,76410.07910944986,128207.58184442132,18.817137289382675,98176.99218950939,89825.97317815546,24.163544056297457,91310.7568326791,78049.21102334281,23.865850877097536,69811.13188680286,121276.38817083626,18.087977908694743,70584.81111484022,105605.6185541953,14.139294940893478,16002.73357927163,59613.2811585653
3800.0,2900.0,3300.0,3500.0,1700.0,1100.0,7500.0,3800.0,2020-01-22 11:50:00,11,-2.0347297,-1.4114645,-2.0205865,4.129038,2.817113,-1.7951732,0.1452914,-2.8943243,-0.15858515,2.5460832,-2.2477343,0.7038692,-3.4239616,-0.75791866,1.4533197,-6.1982446,8.377565,-0.92155635,2.262815,1.1664727,-3.9937732,5.3772573,1.4649508,1.8653635,1.9984574,-0.4163638,0.9287064,0.26592216,-2.1935081,0.49618995,-1.2860596,-1.9957474,-3.3777485,1.2224656,0.63766426,-1.3029113,-1.2293861,-2.6456048,-0.7653154,-0.67529696,-1.4528455,-5.836555,10.1921625,0.8085696,2.511824,1.5705541,-12.409454,3.7201462,1.6087275,-0.9361358,-0.7213279,-8.157023,4.605144,-1.3161829,-0.88338643,-2.3967657,-2.7829971,3.0290132,0.91303444,-0.63271433,-4.2354956,2.0497024,0.28964832,-1.2983174,-0.31565538,-3.8965054,1.3428197,-0.6388337,0.08897024,1.1877899,-2.2113543,-8.136593,-3.1086147,1.4141136,1.1595417,6.139619,-9.297255,3.0785103,-1.4530928,0.571009,6.1292524,-3.103181,-3.1728218,1.5263445,2.429092,6.3327403,0.52194446,-2.402391,0.91616565,-1.4593762,-9.678181,-3.3067172,0.8576261,-1.8863393,-2.385846,3.3384876,-1.5474658,-1.7630394,1.124977,-0.07240029,-8.234237,-2.3611863,8.32893,4.9561367,0.7385625,4.901289,4.4815936,6.9892926,2.060697,-0.7077609,3.6263099,-2.7784808,0.56513065,-5.137271,3.026054,-7.352188,-3.1759112,4.3779836,2.2789,2.0431077,200.22728153666893,101208.11284385259,256279.40097763555,601.4642847978812,252590.21187411272,839125.0822817158,851.2119101353969,364169.03719276463,1049329.4702480063,1248.7651759775563,1129898.3663150978,1122385.6919365458,701.5185337927088,852299.9548624385,918362.6977662831,340.014221359033,271734.0303310869,547116.2657112426,354.8212432794238,195048.53846630253,438859.9191993392,165.81723865687152,37053.06051029849,214496.17587434617
19500.0,30700.0,28100.0,6800.0,15800.0,7900.0,10400.0,20900.0,2020-01-02 13:20:00,13,-2.4810307,0.1432247,4.998025,3.9119437,-1.9602263,-2.9186325,-0.40595287,2.4801166,3.823781,-1.0316933,-3.1804795,0.17561224,2.2847862,-3.8339362,0.3832693,-1.295985,-1.454021,0.3868846,-2.1267645,1.0606009,-1.8149332,-4.4087296,-1.0350156,-0.40419695,-0.84029806,-2.770606,-0.5611935,-1.1003317,1.1986879,-2.6265752,0.21323131,4.1808047,-0.30756983,5.746919,-1.1787946,-0.2662856,8.47177,3.269257,1.3547071,0.69439024,-5.469475,-0.044864245,-1.2059606,1.0819801,-2.8856554,-5.648186,1.3106061,-0.6150849,-0.848574,0.8768365,-6.366015,1.3984721,0.49569318,-1.3317355,1.5987438,-5.9221306,2.9160712,0.8536681,-1.917713,1.1422007,-5.3581643,1.8466823,2.7636983,-0.4964773,0.24987675,-2.7987614,-3.8614933,-2.360789,-0.50947833,1.5543939,-6.2795415,-4.5880604,-3.7691078,5.95536,-0.1614979,-3.6486886,-2.3399632,0.8850649,-3.164802,-3.0366383,-2.707891,-0.7490196,-8.721034,3.8055258,-1.7500601,-3.4323027,-7.6897883,-1.8292087,-3.8255336,-1.2697346,0.46376663,-8.500755,-1.4049699,0.28306517,-1.6618582,0.5955464,7.171373,-5.343165,-2.3576477,-1.2009239,-1.8334557,-2.4609637,-5.5821953,-0.25131568,0.35760608,9.090718,-0.40366602,-6.168167,0.303982,-1.7709025,-7.069709,-4.1131186,-0.91037714,-3.5459468,5.1094847,4.775033,-4.682017,-4.2123137,-0.24532817,-6.4475,216.3510945643369,118697.17462153385,305361.30213368696,319.49936053203544,137130.09837187675,522030.24408665166,272.7783719079206,104346.36441354599,411607.189662318,546.772433926962,647641.04871758,561717.6898908431,514.8632463804192,578777.805009328,650766.4095654571,223.4857556882141,131903.43936849613,389864.5169412685,301.02051363502795,123837.87456481442,466074.238917179,219.28831017643228,59113.092375722095,312639.4930254523
19500.0,30700.0,28100.0,6800.0,15800.0,7900.0,10400.0,20900.0,2020-01-02 10:50:00,10,-2.6292343,5.08627,3.0084708,1.9811002,-2.8367774,-2.5485272,-0.49418455,1.6143494,3.328682,-0.56022006,-2.4357052,-1.336176,2.4391375,-2.426205,0.20045155,-1.1260793,-1.5970598,0.8644228,-0.48460707,3.6367848,-0.6118573,-4.9731817,-0.8960967,2.019384,-0.038855925,0.26597214,-5.656302,-1.7605988,3.2119884,-3.0486465,1.3526818,-3.5759652,0.44732797,4.1257086,-0.077373,-1.2022762,0.35057124,1.6864634,-1.9945257,-1.3463221,-3.2518888,-0.6813933,2.402936,7.308085,3.117639,-3.3015661,1.9305525,-0.89148384,2.155468,0.94790375,-3.9401011,2.2211533,-1.0295731,0.5666155,0.06308399,-6.567254,2.9660053,1.7367204,-2.6316125,1.5967528,-1.3531586,-3.8591785,-3.5523818,0.5827866,-0.749333,0.022881104,-8.543448,-2.3200858,-1.1180365,1.7571317,-6.967738,-0.07394783,-0.8064725,2.0611684,-2.0900218,-5.8029294,-3.9242268,0.2505753,4.029347,-2.6340833,-5.3752584,-1.3852097,-6.7543354,4.0558095,-2.3644774,-2.4431398,-7.247706,-3.7852173,-3.4789617,-2.96027,0.9692202,-7.384459,-1.9090219,-2.8557484,-0.80654055,-4.2601075,0.26255745,-0.8972692,1.2896008,1.1456665,-13.282408,-0.31725162,0.8610266,-1.7052261,-1.1735872,7.1294045,2.163694,-5.755551,2.916349,-0.41860786,-0.86026263,-7.4638095,-5.08024,-5.416098,1.8204871,4.915825,-5.1933727,-1.4461044,-0.5700674,-3.0405283,275.9038319796698,148156.71755238823,375534.5353337429,331.49099006427815,144865.04236481088,515585.7694557592,311.3161622249807,123115.43142238852,425773.0412395682,661.2500361490152,772378.449952784,704447.2353694743,651.6421648315411,735811.7080116163,816838.1454189644,309.26000479468854,193477.1003372582,442384.5962023173,419.4040596322497,161151.41337115417,619981.3644565328,315.5188394738886,93593.91207675585,424822.94809014176
8000.0,8900.0,16700.0,6800.0,15800.0,7900.0,10400.0,14500.0,2020-01-05 12:50:00,12,-1.2764361,-1.3487387,1.13839,3.6673176,1.1351484,-1.1488253,-0.8427446,-2.2967842,1.0052971,2.036082,-0.7577327,-0.75879085,-4.396405,0.17232436,0.93832445,-0.050602917,-1.888737,-3.439763,0.3703984,0.7841061,-1.1645014,0.2967374,-0.54326165,-0.63570786,-0.72746885,-0.45804697,0.922408,0.6191362,-1.5587046,1.3843347,0.7890317,-4.2356963,-0.9083042,3.1628861,1.8880149,-0.92794317,-1.2556869,0.015156271,-1.256656,-1.0950888,-5.826786,-1.5823468,6.32608,0.82707435,1.6121737,2.5296812,-5.200298,-0.97329944,-2.7199686,2.3737333,5.84726,-6.7372007,-3.731545,4.3001857,-1.9145523,0.10025628,-3.3417258,0.4955301,-1.9488171,-0.16427436,-4.9202476,-0.8445666,4.711503,-1.3052232,-0.13379745,-4.8954535,2.4942007,-1.9105505,-0.7651417,-2.558598,-1.1966635,-6.4032555,-0.7298951,-2.642718,-0.3327662,-2.2400775,-5.7488794,2.787319,-2.6328728,0.6118215,0.930167,-11.50743,5.974332,4.0764613,3.0303838,4.917082,-2.2282808,0.8812431,5.0139375,-4.257806,-6.6893578,-0.6512007,1.189484,-7.9750338,-1.1132897,10.322213,-5.067703,-0.28823158,-1.4728253,0.2638132,8.330947,-0.19854847,0.15410307,-4.5400467,8.694714,3.3124666,6.5626926,-0.36509523,-1.2171763,1.0791566,11.630754,11.07147,8.623243,-3.9511623,9.529373,-3.5655527,1.4899117,12.246049,7.1678853,1.3494021,475.6260476136725,179675.8509309381,860845.9944274994,832.5677821138166,313695.3724882046,1417180.369733218,761.2307251917938,274968.81975910097,1310822.8764617806,940.1775083241113,737973.6213876425,1179055.3167825844,957.6852766993131,608114.5081560315,1606776.2970984608,547.7401740928932,212929.74059202184,1111000.395055125,320.01626675661413,130615.68200316225,508541.0049796997,377.3705106863243,40622.7683049644,669315.881105112
19500.0,30700.0,28100.0,6800.0,15800.0,7900.0,10400.0,20900.0,2020-01-23 10:50:00,10,-0.70830786,0.28655034,-3.8200593,2.1026928,1.6087464,-1.1695845,-0.46338946,-6.46646,-0.81904125,2.2930353,-0.13028859,0.059444405,-7.239969,1.4961123,1.1606607,0.5316192,1.2762903,-5.8452845,1.4974104,0.032624215,0.4215534,5.5071898,-5.3472776,-2.6647105,3.5890162,1.1004659,2.696821,-4.4911475,0.20060016,-0.28350976,2.3918283,-2.069406,-6.407599,0.910112,0.75496864,-0.18435001,0.93447286,-3.7402382,-1.6374953,-1.7945596,9.980178,-5.201494,-2.9721465,9.415875,-5.23887,12.94427,0.8367719,-7.007962,1.9426287,3.5972764,10.437077,-8.551273,-3.0010884,4.074156,-3.0847573,3.734511,-8.112401,2.2450466,0.56366867,-1.2769133,2.7041507,-2.263559,-1.6199178,-4.0067444,-0.19490473,3.3485165,-7.7156157,1.8465157,1.3359563,0.38023156,10.11025,-6.4440722,2.0012357,-6.239935,7.4059043,12.73693,4.1084146,-7.046455,-4.253344,3.0745084,9.359721,9.415228,1.768432,3.2453382,-2.3650687,7.34613,1.2322258,-5.740233,1.8983823,-0.8854685,-4.766662,0.0052557886,-7.748701,-8.2262335,2.310249,-2.1350887,-0.13642445,-1.9914707,0.46598437,2.963452,-5.548078,-3.3659055,5.9210734,0.3026785,-1.830567,2.8715732,-0.40406904,0.900041,2.1435957,-0.69095075,4.7786574,-5.4291263,10.426114,-4.40142,6.5434585,-8.35833,3.8116243,-3.7907481,1.7474618,-2.2221873,432.5019024061517,242202.9732885481,587978.7789687412,660.8706322011103,282621.75943903934,974222.842857388,815.3822431819899,463626.5774970747,1049020.6786023157,1360.6508029332847,1150987.7749556513,1324245.9139522924,1238.4467712023315,886466.9103494196,1741881.4826628328,563.5831239711479,258510.34285695496,913779.9024241904,549.8928219817424,254172.32887491919,779041.9269551195,398.68792099898474,113675.75469781923,559250.3915387606
19500.0,30700.0,28100.0,6800.0,15800.0,7900.0,10400.0,10500.0,2019-11-17 08:50:00,8,-2.1664217,4.8556805,3.0286303,-0.8796552,2.023303,-5.0361547,7.137181,4.771162,4.98522,-4.056658,-9.343996,26.378332,12.425197,6.786347,-2.0913327,-7.361258,11.312097,4.3317122,3.3662395,-2.6977797,0.73636687,-3.4052973,-0.7521266,-0.1952356,-0.5719243,-3.9296055,3.3259969,2.4764428,-0.4064108,-0.38155594,-3.3479452,1.2782631,1.5171994,-2.8225303,-2.0433252,-0.28626105,-0.7292955,1.2974242,-0.5266068,0.07324535,-0.15721762,-0.5308014,-3.547185,1.2178441,1.7925909,-4.4952307,2.2386649,-1.1327984,1.8781215,0.7137405,-2.2939177,2.3185477,-1.9518771,-0.02989801,1.118105,-5.8058124,3.4905617,0.08081133,-1.1870891,0.912825,-3.7969835,-0.30846557,0.8939842,0.47611764,-0.30472183,-3.1021369,0.22533357,-3.846718,-1.429679,-0.8794672,-1.5333725,4.9752293,1.1521943,4.127323,3.32554,-2.3905742,-0.24877965,-2.7818851,5.244668,1.3883537,1.2796844,1.1444097,-0.7506138,-7.381653,2.7307503,1.484803,-2.0940552,-0.90632427,-2.8721707,1.0136057,6.0507665,6.8620324,1.1309178,4.5688815,0.49710548,-2.290167,-10.679729,0.4750242,-2.1805308,1.2761635,-6.2421975,4.9284286,-3.0691428,0.095854424,2.1521726,0.14920859,-5.8467345,-1.7171072,5.409529,-4.624093,-3.1122494,-1.2937768,-0.572837,5.504014,-0.26356295,-0.8529545,1.9082084,-3.8764567,-4.345287,6.3024273,208.15643517993755,120589.47074725198,324943.650645349,318.2621701231671,175552.39581543487,489134.8829568284,149.66387876125566,74946.1391796679,251208.88522833603,439.5672376506287,623403.2757910466,714862.2049199454,391.92577246752285,534897.8710683946,709134.7259466153,247.1865291856329,209966.7682355707,339663.24484321405,277.29456162037894,181418.5425172429,438784.64327099826,162.18213508732708,36111.451885267925,310278.30124691967
19500.0,8900.0,22600.0,6800.0,15800.0,7900.0,10400.0,20900.0,2019-11-08 09:50:00,9,-2.6107173,3.999135,7.7752204,1.6300491,-1.9838645,-2.11006,-1.708673,3.6498039,2.8952088,1.5407755,-3.5167122,-0.9412182,3.761978,-3.2625709,0.051758397,-2.8909562,0.86154044,2.4438765,-0.9956182,0.14758241,-1.0337597,-2.2288423,-0.5628781,-1.5727662,0.34286544,-2.2908828,-3.543621,0.8248158,-2.0003989,-1.0848389,-3.5435858,3.5353713,3.7659502,-2.479002,-2.4345057,-0.36876443,7.6221232,4.296015,-0.63161206,-0.7399976,-3.2258205,3.6208842,-4.2213717,0.9845433,4.0442986,-4.360029,4.847038,-1.9509382,1.1543095,0.72352415,-3.6445599,4.4818635,-2.6945078,1.7522113,-0.58272356,-5.154948,4.50567,-1.9120064,0.01745144,0.8482623,-4.7987204,4.2629385,0.5245209,-0.9191055,-0.23266822,-4.036802,5.4823604,1.7752545,1.616983,0.98794365,-3.7612693,4.3803134,3.6965032,0.7082978,-1.0981537,-3.4153476,3.5621789,1.3747168,-2.7621536,5.0117216,-7.1979494,3.7324975,-0.39316761,4.84851,-4.9725976,-5.3403273,-6.993051,-4.1100082,1.1282947,-0.48021328,6.6172957,-7.3803835,0.13979022,0.20775174,-0.25365677,-4.6770635,-1.5103126,-1.9533814,-1.3332261,3.4975166,-2.818411,-3.7238872,-1.2805042,-3.4231808,-4.167175,2.1238024,-10.508631,-3.5611866,2.4460955,-5.115908,-6.7294736,-7.130844,-3.9284103,-8.432384,5.812299,7.3998904,-2.3671486,-2.8609912,2.0066767,-6.1223135,191.4279307164172,109317.1493722678,291963.0261775062,282.23229882830896,136331.066591451,430044.65818852914,163.78012393301478,59100.464761379306,257568.682760691,425.0089380786892,638058.2334715651,452835.4147124418,475.51443652289805,584868.7867498642,614313.5200688684,281.1382130978373,188666.94903689765,408376.0114623601,284.13631606610875,145223.40721322413,439365.5207020503,195.05415506245168,55667.597109314906,282180.5885869898
